Date,Close JPM,High JPM,Low JPM,Open JPM,Volume JPM
2020-01-02,120.15469360351562,120.1632180939326,118.59623223126029,119.04758840525965,10803700
2020-01-03,118.56909942626953,119.33190431938809,117.48917736531554,117.84915138563353,10386800
2020-01-06,118.47480010986328,118.50909081744348,116.99204741980967,117.04347040310691,10259000
2020-01-07,116.46067810058594,118.15770221582888,116.40925510892329,117.66059149963141,10531300
2020-01-08,117.36917877197266,117.91771244685515,116.22068843363658,116.3063890552303,9695300
2020-01-09,117.79772186279297,118.47481301340628,117.45488014001609,118.32054404671254,9469000
2020-01-10,116.6235122680664,117.63486585734273,116.4006618935608,117.6005882263815,10190900
2020-01-13,117.59197998046875,117.59197998046875,116.35777632137136,116.7263294231073,12355200
2020-01-14,118.9633560180664,120.64323466458113,118.0119915015953,118.2262626712683,24906000
2020-01-15,117.18062591552734,118.79194940093744,116.69208133951783,118.14913585023557,16293400
2020-01-16,117.63485717773438,118.19195691674594,117.28344936546053,117.80627147604004,10783800
2020-01-17,118.44908142089844,118.52621589115736,117.69485591491282,117.88340248285502,14697700
2020-01-21,117.28348541259766,118.33770917343537,117.15492791887436,117.58347033538757,8474200
2020-01-22,117.14632415771484,117.76342615445343,116.88920922413539,117.62630254923569,7549100
2020-01-23,117.02632904052734,117.1977564281288,115.46644182232755,116.31496030989008,9345700
2020-01-24,114.12081909179688,116.93205577577645,113.40945032120734,116.88063278783737,15166400
2020-01-27,113.16090393066406,113.94085422935828,111.17247401577143,111.6524394063291,12860500
2020-01-28,115.21788787841797,115.68072093184419,113.54657535898865,113.85512636858132,13062800
2020-01-29,115.0464859008789,116.16926486573006,114.58366587586939,115.5435966406748,9326000
2020-01-30,116.46923828125,116.67494331545183,113.72656988226491,113.72656988226491,9048900
2020-01-31,113.44373321533203,115.56073350417213,112.68092834335027,115.26932784028581,12785200
2020-02-03,114.30939483642578,115.05506750059519,113.70087195616549,113.70087195616549,10021100
2020-02-04,115.95498657226562,117.07777854644993,115.77500610392177,116.17783697050565,9157100
2020-02-05,117.9262924194336,118.0462837662004,116.57209688987906,117.05207535502224,10150700
2020-02-06,117.94345092773438,118.52626236899232,117.51490848748799,118.4834185874296,8992300
2020-02-07,117.5662841796875,117.99482644749044,116.82062481869349,117.18916489152939,6379800
2020-02-10,118.05486297607422,118.14914282553293,117.20634433094577,117.37775867230455,5960700
2020-02-11,118.27769470214844,118.98051046988373,118.08913501217435,118.50053202753813,6578600
2020-02-12,118.27769470214844,119.38332826783711,118.10628036891981,118.79195077990964,7958000
2020-02-13,118.1748275756836,118.56907916376808,116.90633296496686,118.06340239388568,7447500
2020-02-14,117.81488037109375,118.44054860265763,117.36919262076525,118.14056369649738,6627600
2020-02-18,116.25495910644531,118.02913057437485,115.74928231167189,117.712000367049,8996400
2020-02-19,117.84059143066406,118.61196250353073,116.85493608413897,117.34348068754353,7071200
2020-02-20,117.84059143066406,118.5862510063069,117.01778428527382,117.56631802284201,7422800
2020-02-21,116.4006576538086,117.35202208473207,115.63785288148783,117.0349049671153,9772800
2020-02-24,113.2723159790039,114.1636783039026,112.10668027532128,112.65521395481461,13618400
2020-02-25,108.21551513671875,113.33230525960586,107.64126342291232,112.27809474939228,20797200
2020-02-26,108.54119873046875,110.52106216447565,108.28407072180221,108.7897540617699,24825600
2020-02-27,104.02437591552734,107.66698601387343,103.96438024605726,105.34428718290667,23005500
2020-02-28,99.51611328125,101.55597268212138,96.55917343699487,100.72459940802773,45931400
2020-03-02,104.15290832519531,104.20433784310369,98.10189368720016,99.96176553215957,27355400
2020-03-03,100.24462127685547,105.37855657099884,99.62751927400636,103.6815326022008,32547700
2020-03-04,102.72161102294922,103.0130232525561,98.30762303593096,101.41884501616474,25795900
2020-03-05,97.68195343017578,99.79038120444945,96.49060610900942,99.13899494066995,25025600
2020-03-06,92.63372039794922,94.55358838730014,90.01103664334057,91.07382643053205,38159400
2020-03-09,80.08599853515625,85.04851986139711,79.70887916489487,82.76867136159868,40352000
2020-03-10,86.30842590332031,86.80553659424817,81.0630717711653,84.8513845419522,31102700
2020-03-11,82.24585723876953,85.7513374973012,81.03737106202611,83.7371829709986,38127000
2020-03-12,75.46630096435547,83.10292128111817,73.98354174256474,76.78620548208808,49725200
2020-03-13,89.05967712402344,89.12823893251701,78.85179488640419,82.27156111630795,38543300
2020-03-16,75.73198699951172,80.54880424715114,72.46649714457175,73.02359683875791,38589700
2020-03-17,80.36026763916016,83.51433976691497,74.99491529671599,77.90043206337431,35239800
2020-03-18,71.90082550048828,77.81471046025548,68.87531795377491,75.14060419401179,41525600
2020-03-19,73.10932159423828,75.51772731335181,65.9183820677639,69.90382036819449,32175100
2020-03-20,71.56656646728516,76.67479006757104,70.6923430235436,73.96640604228189,30150800
2020-03-23,67.73539733886719,71.78083784326483,66.92973569326892,70.86375754969445,32536600
2020-03-24,75.79199981689453,77.22332968773146,71.05232250126113,72.76649189072926,34363200
2020-03-25,78.62039947509766,81.55162821604002,72.45795705186232,76.48625340071021,38111700
2020-03-26,84.09716796875,84.48285353624318,80.17171778018684,80.63454438460174,29826300
2020-03-27,78.10613250732422,81.28591621002815,77.60902831184869,79.87173157489967,30041500
2020-03-30,80.13742065429688,80.64309749615822,76.53766747581508,77.69473053039584,21656900
2020-03-31,77.163330078125,80.7116600099048,76.57193957648272,78.89464473488994,23379300
2020-04-01,72.30368041992188,74.18926452518073,71.35231568763038,72.93792139510333,28029600
2020-04-02,75.00347900390625,75.34631416920638,71.10374125931149,71.57514042897877,24018000
2020-04-03,72.78655242919922,75.7569020779804,71.67807830435527,74.47523238109173,21199400
2020-04-06,77.47154235839844,78.7965073310302,75.94739657879585,77.06452559279553,26820800
2020-04-07,78.49341583251953,81.83614128554626,78.26825634516398,81.792839097098,22563800
2020-04-08,81.6629409790039,82.147893747783,78.4154752445311,79.75775711725495,22903300
2020-04-09,88.98925018310547,90.40081334354497,83.90587988209482,83.93185855882255,42055900
2020-04-13,85.03166198730469,89.29233630116434,84.26093049338652,89.29233630116434,26911900
2020-04-14,82.70214080810547,88.331082329076,81.0913970135457,87.48240823884,46151300
2020-04-15,78.62332916259766,79.69715622748313,78.05177189140844,78.93508647288496,30118600
2020-04-16,75.62698364257812,78.4327921884123,75.38450725808438,78.13835846638015,32449600
2020-04-17,82.42503356933594,82.87534603648518,78.77055005217021,79.67118159345651,30191900
2020-04-20,79.42001342773438,82.01798576075932,78.33752495564065,80.07816826872325,23679400
2020-04-21,77.11650085449219,79.13425485433036,76.49298628010956,76.74412446184628,23035000
2020-04-22,77.36763763427734,79.55860055193553,77.22908250119688,78.53673084339091,16662400
2020-04-23,77.41094970703125,79.0476724802427,77.29837323410248,77.71404529336888,16638800
2020-04-24,78.55406188964844,78.8917979330899,76.6315603457579,78.49344276920993,15809200
2020-04-27,81.9400634765625,82.81470955137574,79.27280984922453,79.61920753966872,22870200
2020-04-28,82.52029418945312,85.17888664977856,82.29513464946483,84.70258889345483,20238900
2020-04-29,84.7458724975586,86.1227948977431,84.23493441588325,85.80238248378106,20462600
2020-04-30,82.92729949951172,83.86256475244474,81.8794511888,82.78873776901085,19127600
2020-05-01,80.75366973876953,81.17800352604618,79.53261912149945,80.97016751286812,18547700
2020-05-04,79.79242706298828,80.2514013328022,78.6320020492692,79.68850574252558,15725900
2020-05-05,79.67117309570312,81.58501243918536,79.58457531590956,81.10005958675174,18064100
2020-05-06,78.17300415039062,80.32932648328351,77.87857038367481,79.80973320808758,20978000
2020-05-07,78.98703002929688,80.45921853901689,78.44145813505736,79.09960646896926,16771900
2020-05-08,80.2773666381836,81.47243849996454,79.76643509674594,80.36397102763641,20487800
2020-05-11,77.9132080078125,78.900437177195,77.35897431998326,78.900437177195,31907600
2020-05-12,75.36720275878906,78.62333107488153,75.25462629672012,78.0690973113323,27962900
2020-05-13,72.76922607421875,75.21998230444744,72.22365409723326,74.80430369794377,35451600
2020-05-14,75.7915267944336,76.30246490241464,71.35765725608933,71.63477410223584,35152500
2020-05-15,74.38864135742188,75.58370676993889,73.86904798706614,75.21133030990278,26099000
2020-05-18,78.32887268066406,78.93507026261604,76.10327637688061,76.8047334844681,30504400
2020-05-19,76.78742980957031,78.9783862513806,76.71814893538958,77.9825017647307,19597300
2020-05-20,79.09095001220703,80.00889824651105,78.25959954599064,78.55403327888583,20552400
2020-05-21,78.0864028930664,79.4633319483202,77.65340741519825,78.1730006672427,14621400
2020-05-22,77.48020935058594,78.25094074760192,76.83071615487674,77.94784524433493,13557900
2020-05-26,82.97927856445312,84.43414408058271,80.19944753679258,80.4419240216494,41233900
2020-05-27,87.78550720214844,88.83335548533445,85.5599106685909,88.39169823969843,39402000
2020-05-28,86.47786712646484,89.15377631028342,86.07951203471454,89.14512115677981,24713900
2020-05-29,84.26956939697266,85.88897470145575,83.81059529325454,85.43866235638873,26526400
2020-06-01,85.3866958618164,86.17475070088484,84.33018597545404,84.6506049661169,15176800
2020-06-02,85.6724853515625,86.96281002318767,84.80649439748099,86.8415718181752,21195000
2020-06-03,90.29685974121094,90.85975509465356,87.51703000656293,87.96734893211129,25941100
2020-06-04,92.17609405517578,92.32331095531195,89.01522524425899,89.9071950129505,26784700
2020-06-05,96.32417297363281,100.25576593771169,94.85198444490668,99.52833673600114,42231000
2020-06-08,98.24666595458984,98.887503984093,96.93902443941151,98.21203213238789,24881800
2020-06-09,95.72663879394531,96.67056574219743,94.4016737198736,95.82189832540021,17031100
2020-06-10,91.84699249267578,95.70065595150032,91.66513519700337,95.65735376382231,24913300
2020-06-11,84.1829833984375,87.96736640565227,83.60277102044648,86.62507772750642,36259200
2020-06-12,86.4865493774414,87.57769360627744,84.28693078769405,87.21397886333209,24856800
2020-06-15,87.68157958984375,87.83745821783849,83.02255087509107,83.49884191114042,22153600
2020-06-16,88.38304138183594,91.51793125256943,86.00156607697411,91.2494761506209,22193600
2020-06-17,86.1488037109375,88.79873455267051,85.9149823972621,88.79007279109298,15639800
2020-06-18,85.68115234375,87.04941311345088,84.97969513535391,85.44733107195562,16591900
2020-06-19,84.70258331298828,87.11869915890884,83.7673179911702,87.05808004909667,40371200
2020-06-22,83.78462982177734,84.82381638607434,83.60277250337472,84.21762532473227,16216900
2020-06-23,84.8065185546875,86.57314139707613,84.73723767294948,85.70715019631632,15381400
2020-06-24,81.9747085571289,83.86256253283476,81.67160643142728,83.784626516731,22919800
2020-06-25,84.83248138427734,85.04897914401886,81.62831718289782,81.70625320505086,25743600
2020-06-26,80.18209838867188,82.58955876451394,79.67116690271455,82.36439926896307,41896300
2020-06-29,80.53714752197266,81.82747201403535,79.82703530272502,80.88354517679764,18499700
2020-06-30,81.45511627197266,81.97471618898639,80.16479145389329,80.38995097746675,19137000
2020-07-01,80.76231384277344,82.88398892228648,80.56313302707467,82.1738766427732,18755700
2020-07-02,81.024658203125,83.03584248545351,80.38632159460978,82.84346688641142,27845600
2020-07-06,83.0708236694336,83.24570694545308,81.74169342612517,82.57239899427177,18625300
2020-07-07,80.72734069824219,82.28382432447437,80.44752349208099,82.03898510300438,25757200
2020-07-08,81.58428192138672,81.61925323354211,80.2726375604086,80.70110618367835,18762200
2020-07-09,79.81793975830078,82.30132350726635,79.38072492029838,81.77666036456826,25600800
2020-07-10,84.18133544921875,84.679760059057,80.33385051008696,80.44752395746464,28954200
2020-07-13,85.3880615234375,86.80463336749851,84.14637295079639,86.33244720039096,32079200
2020-07-14,85.87774658203125,87.39925250801696,84.50489211524716,86.01765854695253,42731700
2020-07-15,87.20687866210938,88.57098688657796,86.26249296607607,88.22121366530236,22508400
2020-07-16,87.45172119140625,88.50978038865553,86.17505455659216,86.37616966318483,16886900
2020-07-17,85.83401489257812,87.51291816558798,85.81652256417279,87.44296219470375,16137700
2020-07-20,85.0820083618164,86.03513348644182,85.04703037494454,85.19568181562336,14458100
2020-07-21,86.92704772949219,87.48668212685033,85.37930363729211,85.4405134410229,17798100
2020-07-22,86.2974624633789,87.55663659614703,85.28312088863125,87.13691410901387,14271200
2020-07-23,86.5510482788086,86.87458297434844,85.6678724787498,86.13131911826156,12870200
2020-07-24,85.93894958496094,87.26808646085051,85.64164669013013,87.09319651856549,12744200
2020-07-27,84.73223876953125,85.37056871083738,84.09390215685599,85.2656414171263,11959100
2020-07-28,85.09949493408203,85.59791957746704,84.38246287392519,84.38246287392519,11754300
2020-07-29,87.16315460205078,87.18938642618522,84.81968268974731,84.88089250318411,12743500
2020-07-30,84.83715057373047,85.46674090652323,83.98895952849524,85.29185766802209,14834800
2020-07-31,84.50486755371094,84.75845291289832,83.2894110650537,84.36496230082312,14535000
2020-08-03,84.03266906738281,85.31808143022754,83.81406170421513,84.83714256271173,12962800
2020-08-04,83.55176544189453,83.90153200547223,83.09705823505222,83.86656068621011,13366200
2020-08-05,85.00330352783203,86.10508672956465,83.70040524717508,83.8315710259428,15260900
2020-08-06,85.02952575683594,85.78153568747403,84.4174277534644,85.32683526659345,10482100
2020-08-07,86.90081787109375,86.997005668136,84.43492647796403,84.75846785632146,14743700
2020-08-10,88.00260925292969,89.2268122336791,87.46920657325579,87.53916255418308,14989900
2020-08-11,90.78328704833984,92.82945592216707,90.5122159885361,90.8182650353095,31518600
2020-08-12,90.01380157470703,93.06555956727475,88.93825003515597,92.8294664676204,19240800
2020-08-13,89.51536560058594,90.38104908541018,88.8770290211943,89.191824228652,13598600
2020-08-14,89.55035400390625,90.33733544272589,88.68466374701336,88.7546197282234,12134400
2020-08-17,87.18937683105469,89.19182146650417,87.03197923220023,88.75460665539384,14988000
2020-08-18,85.97392272949219,87.36426933900461,85.79903946842956,87.36426933900461,13246500
2020-08-19,86.175048828125,87.95887952926881,85.99141272197254,86.4985835445375,13533000
2020-08-20,85.14322662353516,85.72034678579217,84.64480193602566,85.04703881793073,13672600
2020-08-21,85.09949493408203,86.19253201794116,84.76721406228167,85.0557707821801,12228300
2020-08-24,87.49543762207031,87.62660341730299,85.1869436429052,86.0876052074031,17898300
2020-08-25,87.88018798828125,89.17434692589927,87.26808984497033,88.55349594592326,13648900
2020-08-26,86.6472396850586,87.67906704452648,86.61226836628363,87.3905103007314,12052400
2020-08-27,89.49787139892578,89.76020295677426,86.56853346933808,86.56853346933808,22163900
2020-08-28,89.86514282226562,90.28487203930375,89.02569105955897,90.18868423271938,13756700
2020-08-31,87.6091079711914,89.34922109087502,87.46044986180375,89.2967574471904,14219400
2020-09-01,87.56538391113281,88.20372048588732,86.60351263816344,87.04947362405031,11595600
2020-09-02,88.88577270507812,89.13935809686257,87.05821131993123,87.39923833993166,14475700
2020-09-03,88.6059799194336,91.80638975975545,88.00262117707872,90.34609348472162,23281200
2020-09-04,90.52095794677734,91.99874624748564,88.64093946338681,90.98441128321919,26325500
2020-09-08,87.37300872802734,90.56467827388455,86.98826421987407,90.04876798440615,22108600
2020-09-09,88.2037124633789,88.92074443852461,87.05820519877473,88.14250266079458,13434000
2020-09-10,87.2943115234375,89.55908106182746,87.1281677589768,88.6671657750444,15922800
2020-09-11,88.37860107421875,88.63218646357204,87.08444230637582,87.41672983032701,13784300
2020-09-14,89.6028060913086,90.46848956511955,88.6409348235888,88.76335443922393,19017400
2020-09-15,86.8133773803711,89.93509106454988,86.69095775913813,89.83016377284677,23683000
2020-09-16,87.1806411743164,88.43107595165559,86.3586817668928,86.94454808326383,19270600
2020-09-17,86.18379974365234,86.86585392648905,85.440535741109,86.3062193830656,18290100
2020-09-18,86.00015258789062,86.99700183019809,85.20442509544492,85.59791575953574,20121600
2020-09-21,83.34188842773438,83.98897117694203,82.0389901075083,83.24570063180808,28378800
2020-09-22,82.4324951171875,83.64795868874097,81.9078385663278,83.03585381992966,19257000
2020-09-23,81.09459686279297,83.37685858571233,81.02464756708002,82.8784339951534,19952700
2020-09-24,81.024658203125,82.45872235969632,79.90538259700455,80.72734863968655,18366500
2020-09-25,81.73294067382812,81.95154808691898,80.3338545643204,80.49125216860058,13293100
2020-09-28,84.08515167236328,84.75845951402013,82.5024295949542,83.12327379661313,20894100
2020-09-29,83.37686157226562,83.97147397101809,82.48494630982118,83.97147397101809,12848200
2020-09-30,84.18133544921875,84.99455525173047,83.2981663482884,83.37686181077254,16400600
2020-10-01,84.79344177246094,85.49298146938231,83.9714757904255,84.92460755043638,15778700
2020-10-02,85.59791564941406,86.21001371973868,83.14951002537836,83.28942196794891,15149600
2020-10-05,87.4071273803711,87.59246074624937,86.07448453055224,86.77169484977472,13871900
2020-10-06,86.50694274902344,89.0133707128966,86.05685024630864,88.31616028327318,19220400
2020-10-07,88.01608276367188,88.56325552723976,87.08058189918292,87.33652037028918,16358500
2020-10-08,89.82530212402344,89.94885771081037,88.16612229197422,88.70447452009209,15659000
2020-10-09,89.31343841552734,90.11655658237153,88.35146881342217,90.01947621641729,13689100
2020-10-12,90.40779113769531,90.9020135225876,89.00454296162616,89.22517891677806,16058000
2020-10-13,88.94276428222656,91.0961733378202,88.4838444626988,90.90201262188636,21697300
2020-10-14,88.44854736328125,89.95769656675286,88.3426396753397,89.16340574037955,15204100
2020-10-15,89.77235412597656,89.82530459797947,87.40713653290995,87.46008700491285,17171200
2020-10-16,89.58700561523438,90.31069112128056,88.88979534071967,89.49875259903821,13275000
2020-10-19,88.07787322998047,89.90473861206138,87.86605787171399,89.6664480173303,11725700
2020-10-20,88.58092498779297,89.81648094011233,88.36028903441095,88.52796778035432,11257100
2020-10-21,87.69837188720703,89.12808840442284,87.66306933041137,88.57208828475827,10730500
2020-10-22,90.79611206054688,91.11382839639427,87.64543067445645,87.65425799858428,14837200
2020-10-23,91.61687469482422,92.18170221881186,90.84023853266,91.34328825662635,15087600
2020-10-26,89.34873962402344,90.63725286782451,88.47502307695959,90.59312971423515,12410700
2020-10-27,87.66307067871094,89.06631198323109,87.51303985997752,88.70447255374025,10391700
2020-10-28,85.20077514648438,86.75405404480875,84.78597850318685,86.04801634558645,16389500
2020-10-29,85.75679016113281,86.47165530721388,84.05348014465926,84.83012309513985,14208800
2020-10-30,86.52459716796875,86.85996139654779,84.92719500385343,86.40986889502,15194500
2020-11-02,88.4749984741211,89.03099853431915,86.3657197474149,87.71601041737698,15011600
2020-11-03,91.26386260986328,92.43764081113707,90.62842996158787,90.91966431431808,17482600
2020-11-04,88.4749984741211,90.08122760352232,87.31004115755837,89.13690619337886,18886500
2020-11-05,92.09343719482422,92.75534499459526,89.13691703583504,89.18986750516895,17837400
2020-11-06,90.86671447753906,92.75535778805185,90.36366474965996,92.69357998755004,12552800
2020-11-09,103.16938781738281,104.93447569541065,97.38872232353125,99.86867537078798,47792400
2020-11-10,102.8340072631836,103.65477331958992,101.21895712203425,103.56652028053796,20539300
2020-11-11,101.29837036132812,103.22231600211983,100.5746847569904,103.16053820906446,14443400
2020-11-12,100.05400085449219,100.57469850524033,98.89786380745203,99.3126605032143,22063000
2020-11-13,100.68058776855469,101.36897078308745,100.23048859240859,101.22776055791451,11847900
2020-11-16,103.52239227294922,104.67852251684623,102.1367987516576,103.954836857317,19858600
2020-11-17,102.47216796875,102.76340905809693,101.12187694231007,101.83673531318408,14553200
2020-11-18,101.7131576538086,104.67850491452513,101.66902777713516,103.55767068644852,12571200
2020-11-19,101.98677062988281,102.2162339285262,100.22168283506574,100.76886247543824,10202500
2020-11-20,101.113037109375,102.06618597480664,100.68941314698056,100.9894815231088,12718900
2020-11-23,104.02545166015625,104.29021078953723,101.9955980018574,102.4192220354528,13209200
2020-11-24,108.83528137207031,108.99413949653791,105.64929829427885,105.96701454321405,20121600
2020-11-25,107.69681549072266,108.00570446447105,106.32004936014435,107.11434010212209,11715600
2020-11-27,106.98197174072266,107.97924391540408,106.8584161344179,107.67035489964218,5983600
2020-11-30,104.03425598144531,106.5406837605849,103.93717562920516,105.90525117620375,14411800
2020-12-01,105.6758041381836,107.29968840684317,105.5787237710383,106.20532912870988,12668900
2020-12-02,107.70565795898438,107.94394184844708,105.26100759454273,105.64050173944673,10811300
2020-12-03,106.9996109008789,107.57326573079874,106.22297476289937,107.53796316998944,12904400
2020-12-04,107.97042083740234,108.80884160832994,107.39677267125943,108.09398318184208,13583700
2020-12-07,107.56444549560547,107.82038402838256,106.0905988343869,106.92019223488677,9724300
2020-12-08,107.67034149169922,107.96158255598236,106.57598908644476,106.82310026828209,9592100
2020-12-09,106.83193969726562,108.81766343339864,106.29358739014087,108.70292841934797,13073900
2020-12-10,106.14354705810547,106.59364631193158,105.51694172562514,105.89643585467945,13668400
2020-12-11,105.51692962646484,105.92289894743905,104.4667071323287,104.96975680541352,9981600
2020-12-14,104.40494537353516,107.15847801404693,104.23725987899482,107.08787288652725,12112400
2020-12-15,106.18765258789062,106.6995295251628,104.68733106363634,105.27863369810224,12590200
2020-12-16,106.49656677246094,106.8584129897589,105.78170839512396,106.1700298510973,11169400
2020-12-17,105.61402893066406,107.18495602558893,105.53460321010697,107.01727725998761,11618000
2020-12-18,105.09332275390625,105.79935379044714,104.37845766031678,105.14627322999614,28954800
2020-12-21,109.03828430175781,110.31797006115742,106.86722072567264,108.7029133634762,28323600
2020-12-22,107.37909698486328,109.01180158389401,107.32614651424564,108.89707331979763,11788200
2020-12-23,110.37974548339844,111.65943121530222,107.97922542912224,108.35871950730964,14973200
2020-12-24,109.89434814453125,110.8033738907517,109.05593424972825,110.39739782806798,4164900
2020-12-28,110.6180191040039,111.77415587714202,110.13262413100514,111.0416430234121,8072600
2020-12-29,110.32678985595703,111.44761739265819,110.22088218794607,111.37701228065089,8389200
2020-12-30,110.63568878173828,111.0681333485521,110.22971945099628,110.75041704914102,7398000
2020-12-31,112.14484405517578,112.37430733597853,110.15912044039541,110.39740431152804,8580200
2021-01-04,111.08577728271484,112.84203734995936,110.12380115413005,112.52432108118586,16819900
